"","voix_expr_2012_PS","voix_expr_2017_PS","voix_expr_2022_PS","voix_expr_2012_LR","voix_expr_2017_LR","voix_expr_2022_LR"
"328",26.5395285256711,7.15729463591604,1.82335396877115,30.0588337778254,24.3586421352682,5.56279606005163
"329",34.7368126173068,7.56980231170117,2.73324217517393,19.0338123651847,13.3068390252424,3.18552688915268
"330",31.623243759378,6.66948376646243,2.18915082605324,21.7200927567863,15.605324318614,3.57054011735956
"331",26.4520012037316,5.17215399683568,1.83799021008323,26.3335088775203,18.3624651548256,3.2988591128126
"332",24.1911673404065,4.0711821803888,1.53219952297003,26.0771788468702,17.2754499023986,3.3534688374987
"333",26.6652052735415,5.94960262394348,2.18319581340097,24.5654965083143,16.7670619402044,3.18008154878479
"334",26.7344233318604,5.15466649003113,1.96536468868676,24.4767605350902,16.6417168973968,3.28213292964621
"335",33.842635900634,9.80334046021296,1.87949264689719,27.57925371583,21.3806388788924,3.88428480358752
"336",29.5143871308814,8.91825876204722,1.9040071134479,27.5337965410468,18.3420748679302,3.31123267546827
"337",27.3846452113222,7.45067698259188,1.68022429316064,30.0678557580458,20.2533849129594,3.89748854841257
"338",18.9907901651133,5.05126479553462,1.42997961030017,37.5515114638936,25.4595357797923,4.8246620846105
"339",16.5039747859485,4.37416459219836,1.3289708055938,33.7748344370861,21.1019412118165,4.03112722495231
"340",16.3213287288275,4.40573365157649,1.30649959557463,34.5379049498438,22.5904289689185,4.36505216401848
"341",13.892306096133,3.66088631984586,1.3839412376659,34.0956587469801,21.2583370386839,4.93364017527821
"342",13.2967397616348,3.37118379003196,1.23433620142057,35.6538450902856,21.9636907595023,4.35265923658832
"343",15.8921999627683,4.22941054235645,1.22895767241133,37.2187934071284,23.7985731107571,4.6657520935151
"344",20.0368958735794,5.07831366866763,1.34527541424093,31.4171844271568,21.9019526668047,4.70398566950291
"345",16.644934597911,4.63026572504191,1.25168607771187,32.5047696171953,22.3530543266192,4.40048152929061
"346",14.2732260203774,3.61846520993363,1.12458654906284,38.1217218303491,27.1832351405772,4.65900141754607
"347",17.9859826607779,4.16266090669597,1.34574087329993,28.3844827803153,18.7694305370007,3.70273963688423
"348",23.0955507426798,5.84887764780272,1.35066689177782,32.236225037944,24.328169459374,4.18519143827265
"349",22.1320874920365,4.76231833709687,1.19781125852635,29.5335173780704,20.4996815471021,3.44801739000075
"350",30.7286745530821,8.6057371581054,1.92884926202867,27.7391435806342,20.0596694092358,4.88961511819974
"351",31.0243108534228,9.86857545177188,2.01401496513226,29.1594615671515,23.2809199718376,5.33450973072942
"352",32.0902952517152,10.1580611169652,2.25378688610514,27.5013124309842,20.0561995082543,4.47612558310184
"353",27.4952829440771,7.9250652864001,1.93722451412527,36.8485309740126,29.3296220425652,7.38341359351226
"354",22.0410654993225,5.53247130611652,1.60473212011434,39.6763002337666,32.3027749527822,7.45761752469363
"355",33.8158410665273,9.157066921542,2.156407155134,24.0785518232911,16.5903717490819,3.18448023426062
"356",34.661567563122,7.49779413347107,1.73465775389934,23.4229788633934,16.8205393074655,3.93369567480894
"357",20.5882713702209,4.85031788161225,1.45590531169444,35.3146810259178,27.3032528856243,6.69498602185673
"358",20.3969286643694,5.03326220660223,1.47671028544308,33.0297267540787,24.3378938119744,5.72784595565801
"359",21.6287238892017,5.30436026476287,1.74806613074473,35.4315823344864,26.9964498888152,6.71419181960665
"360",24.8487076522821,5.14773999972346,1.5743814929849,28.2789434986709,19.5027861123018,5.02838170718646
"361",25.9942160512567,6.31131562969354,1.76682299051151,33.1139054436225,27.2536989102994,7.14831030023527
"362",25.52685514026,5.10055693069307,1.5511376521279,30.6522521394934,20.9637995049505,4.83029707460881
"363",34.7104639349814,6.75348091755985,1.505478048396,19.1876434511043,11.834118000601,2.62079293765272
"364",26.0931140688593,4.54198857669012,1.62842778115592,27.5973490265097,19.6541355546923,5.3420736500215
"365",26.6691957511381,4.91180461329715,1.85256714998812,22.8918274441795,16.457901878169,4.68267173758022
"366",27.1220413427685,6.70039728492277,1.90459078249933,28.4327395684456,21.3304591045946,5.08310124876471
"367",27.8512587574101,5.2171345134776,1.85632878604731,26.6964354453769,21.2015815464374,5.98169573476084
"368",29.4224715413192,6.3396883157978,2.37428547759092,25.9522282065436,19.4066925085041,5.01366912434761
"369",27.4639969195225,5.64948388020295,1.86135344674101,25.1936850211783,17.7834682614159,4.80391046080637
"370",31.1770958826447,7.01313090478971,2.07399720112584,24.2307419743463,17.6031981314288,4.59612874821139
"371",27.2999483737739,5.99389223416553,1.85326177786856,28.8556186542764,30.1385462137028,5.92746652801248
"372",31.9940888519442,6.10796348756689,1.99725698611349,22.9072380776454,24.1706011960969,4.47111263500771
"373",26.2235176404054,4.71189618302721,1.71974927614623,26.3337248589783,28.3460761051059,5.0956123325591
"374",27.807771153154,4.81070087609512,1.9070788179854,26.175609908768,31.4283479349186,5.34526462632483
"375",27.3921842487815,5.16065220869515,1.65080168242624,27.9879143744834,29.0803042864831,5.9960153062838
"376",22.3318425627387,5.16852624994545,1.73495652173913,30.5543586467171,22.4008262659471,5.504
"377",20.4972791963165,4.56247519456092,1.46709515159983,31.3520301381331,24.1152007730669,6.20022355735643
"378",24.5730664962962,5.55818727301437,1.89566877875184,26.493188057949,18.8132708739056,5.74776495095912
"379",27.44525045553,7.58104651966544,2.07809197947067,25.6334444941039,18.5214626391097,4.68115796182617
"380",21.47561723162,5.3437201038677,1.64216063790713,33.6376560197201,25.26619205586,5.82576035828959
"381",22.4774952675373,5.90062940046938,1.79697680479541,33.1054488008825,25.2573607851504,5.59812353401095
"382",19.5198244378572,5.31888351785436,1.52956869719875,31.5700692749873,22.7943240293155,4.6405809989625
"383",21.4019790339963,5.52829676037654,1.4165775737375,33.5831618823683,24.8174015886461,4.74655682032577
